id,title,description
125397,Thông tư 77/2017/TT-BTC,Hướng dẫn Chế độ kế toán Ngân sách nhà nước và hoạt động nghiệp vụ Kho bạc Nhà nước
124631,Thông tư 76/2017/TT-BTC,"Sửa đổi, bổ sung một số điều của Thông tư số 54/2013/TT-BTC ngày 04 tháng 5 năm 2013 của Bộ Tài chính quy định việc quản lý, sử dụng và khai thác công trình cấp nước sạch nông thôn tập trung"
123806,Thông tư 75/2017/TT-BTC,"Sửa đổi, bổ sung một số điều của Thông tu* số 55/2016/TT-BTC ngày 23/3/2016 của Bộ Tài chính quy định một số nội dung về quản lý tài chính đối vói dự án đầu tư theo hình thức đối tác công tư và chi phí lựa chọn nhà đầu tư"
123531,Thông tư 72/2017/TT-BTC,"Quy định về quản lý, sử dụng các khoản thu từ hoạt động quản lý dự án của các chủ đầu tư, ban quản lý dự án sử dụng vốn ngân sách nhà nước."
123530,Thông tư 71/2017/TT-BTC,Hướng dẫn xây dựng dự toán ngân sách nhà nước năm 2018 và kế hoạch tài chính – ngân sách nhà nước 03 năm 2018-2020
130757,Thông tư 69/2017/TT-BTC,Hướng dẫn lập kế hoạch tài chính 05 năm và kế hoạch tài chính - ngân sách nhà nước 03 năm
124611,Thông tư 14/2017/TT-BNNPTNT,"Thông tư hướng dẫn thực hiện một số điều của Nghị định số 15/2015/NĐ-CP ngày 14/02/2015 của Chính phủ về đầu tư theo hình thức đối tác công tư trong nông nghiệp, nông thôn"
122723,Thông tư 05/2017/TT-NHNN,"Sửa đổi, bổ sung một số điều của Thông tư số 03/2016/TT-NHNN ngày 26 tháng 02 năm 2016 của Thống đốc Ngân hàng Nhà
nước Việt Nam hướng dẫn một số nội dung về quản lý ngoại hối đối với việc vay, trả nợ nước ngoài của doanh nghiệp."
122964,Thông tư 10/2017/TT-BKHCN,"Quy định về xây dựng, quản lý, khai thác, sử dụng, duy trì và phát triển Cơ sở dữ liệu quốc gia về khoa học và công nghệ"
123254,Thông tư 26/2017/TT-BYT,"Hướng dẫn chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Trung tâm Kiểm soát bệnh tật tỉnh, thành phố trực thuộc Trung ương"
123139,Thông tư 20/2017/TT-BGTVT,"Sửa đổi, bổ sung một số điều của Thông tư số 32/2015/TT-BGTVT ngày 24 tháng 7 năm 2015 của Bộ trưởng Bộ Giao thông vận tải quy định về bảo vệ môi trường trong phát triển kết cấu hạ tầng giao thông"
122433,Thông tư 50/2017/TT-BTC,"Hướng dẫn thi hành Nghị định số 73/2016/NĐ-CP ngày 01 tháng 7 năm 2016 của Chính phủ quy định chi tiết thi hành Luật Kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật Kinh doanh bảo hiểm"
144882,Thông tư 60/2017/TT-BTC,"Hướng dẫn chế độ quản lý, sử dụng, thanh toán và quyết toán kinh phí quản lý, bảo trì đường bộ"
122843,Thông tư 61/2017/TT-BTC,"Hưóng dẫn về công khai ngân sách đối với đơn vị dự toán ngân sách, tố chức được ngân sách nhà nưóc hỗ trợ"
123782,Thông tư 10/2017/TT-BTNMT,"Quy định quy trình thành lập bản đồ chuyên đề bằng ảnh viễn thám tỷ lệ 1:5.000, 1:10.000, 1:500.000, 1:1.000.000"
122388,Thông tư 19/2017/TT-BGTVT,Quy định về quản lý và bảo đảm hoạt động bay
123070,Thông tư 09/2017/TT-BXD,"Hướng dẫn xuất khẩu vôi, đôlômit nung"
122602,Thông tư 57/2017/TT-BTC,"Sửa đổi, bổ sung một số điều của Thông tư số 11/2014/TT-BTC ngày 17 tháng 01 năm 2014 hướng dẫn một số điều quy định tại Nghị định số 86/2013/NĐ-CP ngày 29 tháng 7 năm 2013 của Chính phủ về kinh doanh trò chơi điện tử có thưởng dành cho người nước ngoài"
124606,Thông tư 10/2017/TT-BNNPTNT,Bãi bỏ một số văn bản quy phạm pháp luật do Bộ trưởng Bộ Nông nghiệp và PTNT ban hành
123140,Thông tư 03/2017/TT-BNV,Ban hành Hệ thống chỉ tiêu thống kê ngành Nội vụ
122441,Thông tư 53/2017/TT-BTC,Hướng dẫn thi hành Nghị định số 69/2016/NĐ-CP ngày 01 tháng 7 năm 2016 của Chính phủ về điều kiện kinh doanh dịch vụ mua bán nợ
123137,Thông tư 12/2017/TT-BGDĐT,Ban hành Quy định về kiểm định chất lượng cơ sở giáo dục đại học
121581,Thông tư 02/2017/TT-NHNN,"Quy định về hoạt động bao thanh toán 
của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài"
123067,Thông tư 08/2017/TT-BXD,Quy định về quản lý chất thải rắn xây dựng
123066,Thông tư 07/2017/TT-BXD,Hướng dẫn phương pháp định giá dịch vụ xử lý chất thải rắn sinh hoạt
122601,Thông tư 50/2017/TT-BTC,"Hướng dẫn thi hành Nghị định số 73/2016/NĐ-CP ngày 01 tháng 7 năm 2016 của Chính phủ quy đinh chi tiết thi hành Luật Kinh doanh bảo hiểm và Luật sửa đổi, bổ sung một số điều của Luật Kinh doanh bảo hiểm"
121859,Thông tư 46/2017/TT-BTC,"Hướng dẫn hoat động thanh toán gỉao dịch tráỉ phiếu Chính phủ, trái phỉếu được Chính phủ bảo lãnh và trái phỉếu chính quyền địa phương"
123591,Thông tư 43/2017/TT-BTC,Quy định quản lý và sử dụng kinh phí sự nghiệp thực hiện Chương trình mục tiêu quốc gia xây dựng nông thôn mới giai đoạn 2016-2020
123869,Thông tư 99/2017/TT-BQP,Hướng dẫn một số nội dung về công tác giám sát và đánh giá đầu tư trong Bộ Quốc phòng
125824,Thông tư 03/2017/TT-BKHĐT,"quy định chế độ báo cáo việc lập, theo dõi và đánh giá thực hiện kế hoạch đầu tư công"
122994,Thông tư 05/2017/TT-BTNMT,Quy định về quy trình xây dựng cơ sở dữ liệu đất đai
123065,Thông tư 06/2017/TT-BXD,Hướng dẫn hoạt động thí nghiệm chuyên ngành xây dựng
123279,Thông tư 03/2017/TT-BTTTT,Quy định chi tiết và hướng dẫn một số điều của Nghị định 85/2016/NĐ-CP ngày 01/7/2016 của Chính phủ về bảo đảm an toàn hệ thống thông tin theo cấp độ
122439,Thông tư 33/2017/TT-BTC,"Quy định chế độ quản lý tiền mặt, giấy tờ có giá, tài sản quý trong hệ thống Kho bạc Nhà nước"
121189,Thông tư 30/2017/TT-BTC,Quy định tạm ứng ngân quỹ nhà nước cho ngân sách nhà nước
125823,Thông tư 02/2017/TT-BKHĐT,Hướng dẫn về cơ chế phối hợp giải quyết thủ tục đăng ký đầu tư và đăng ký doanh nghiệp đối với nhà đầu tư nước ngoài
124605,Thông tư 09/2017/TT-BNNPTNT,Hướng dẫn phân loại và đánh giá hợp tác xã hoạt động trong lĩnh vực nông nghiệp
121449,Thông tư 12/2017/TT-BGTVT,"Quy định về đào tạo, sát hạch, cấp giấy phép lái xe cơ giới đường bộ"
123862,Thông tư 84/2017/TT-BQP,Quy định quản lý đề tài khoa học và công nghệ trong Bộ Quốc phòng
122748,Thông tư 03/2017/TT-BKHCN,"Sửa đổi, bổ sung một số điều của Thông tư số 07/2014/TT-BKHCN ngày 26 tháng 5 năm 2014 của Bộ trưởng Bộ Khoa học và Công nghệ quy định trình tự, thủ tục xác định nhiệm vụ khoa học và công nghệ cấp quốc gia sử dụng ngân sách nhà nước"
124007,Thông tư 68/2017/TT-BQP,Quy định và hướng dẫn quản lý sử dụng nhà ở công vụ trong Bộ Quốc phòng.
123354,Thông tư 01/2017/TT-VPCP,"Hướng dẫn thực hiện quy định về Công báo
 tại Nghị định số 34/2016/NĐ-CP ngày 14 tháng 5 năm 2016 
của Chính phủ quy định chi tiết một số điều và biện pháp thi hành 
Luật ban hành văn bản quy phạm pháp luật"
123062,Thông tư 04/2017/TT-BXD,Quy định về quản lý an toàn lao động trong thi công xây dựng công trình.
121361,Thông tư 24/2017/TT-BTC,"Hướng dẫn Chế độ kế toán Hợp tác xã, liên hiệp hợp tác xã"
123798,Thông tư 03/2017/TT-BTNMT,"Hướng dẫn việc cho vay với lãi suất ưu đãi, hỗ trợ lãi suất sau đầu tư từ Quỹ Bảo vệ môi trường Việt Nam"
120364,Thông tư 23/2017/TT-BTC,"Sửa đổi, bổ sung một số điều của Thông tư số 11/2016/TT-BTC ngày 19 tháng 01 năm 2016 hướng dẫn một số điều của Nghị định số 42/2015/NĐ-CP ngày 05 tháng 5 năm 2015 của Chính phủ về chứng khoán phái sinh và thị trường chứng khoán phái sinh"
123072,Thông tư 03/2017/TT-BXD,Hướng dẫn xác định chi phí bảo trì công trình xây dựng
123243,Thông tư 02/2017/TT-BYT,"Quy định mức tối đa khung giá dịch vụ khám bệnh, chữa bệnh không thuộc phạm vi thanh toán của Quỹ bảo hiểm y tế trong các cơ sở khám bệnh, chữa bệnh của Nhà nước và hướng dẫn áp dụng giá, thanh toán chi phí khám bệnh chữa bệnh trong một số trường hợp"
119519,Thông tư 08/2017/TT-BLĐTBXH,"Quy định chuẩn về chuyên môn, nghiệp vụ của nhà giáo giáo dục nghề nghiệp"
119515,Thông tư 07/2017/TT-BLĐTBXH,Quy định chế độlàm việc của nhà giáo giáo dục nghề nghiệp
119510,Thông tư 06/2017/TT-BLĐTBXH,"Quy định về tuyển dụng, sử dụng, bồi dưỡng đối với nhà giáo giáo dục nghề nghiệp"
124000,Thông tư 49/2017/TT-BQP,Hướng dẫn thực hiện Quyết định số 10/2016/QĐ-TTg ngày 03 tháng 3 năm 2016 của Thủ tướng Chính phủ về thực hiện thủ tục biên phòng điện tử cảng biển.
123998,Thông tư 48/2017/TT-BQP,"Quy chế giám sát tài chính, đánh giá hiệu quả hoạt động đối với doanh nghiệp nhà nước và doanh nghiệp có vốn nhà nước thuộc Bộ Quốc phòng"
119503,Thông tư 04/2017/TT-BLĐTBXH,"Ban hành Danh mục ngành, nghề đào tạo cấp IV trình độ trung cấp, trình độ cao đẳng"
119505,Thông tư 05 /2017/TT-BLĐTBXH,"Quy định quy chế tuyển sinh và xác định chỉ tiêu tuyển sinh trình độ trung cấp, cao đẳng"
122727,Thông tư 05/2017/TT-BNNPTNT,"Hướng dẫn thực hiện, quy trình đánh giá, giám sát thực hiện Chương trình Mục tiêu quốc gia xây dựng nông thôn mới giai đoạn 2016-2020"
120718,Thông tư 02/2017/TT-BXD,Hướng dẫn về quy hoạch xây dựng nông thôn
119499,Thông tư 03/2017/TT-BLĐTBXH,"Quy định về quy trình xây dựng, thẩm định và ban hành chương trình;     tổ chức biên soạn, lựa chọn, thẩm định giáo trình đào tạo trình độ trung cấp, trình độ cao đẳng"
119318,Thông tư 06/2017/TT-BGTVT,"Quy định quy trình sử dụng phương tiện, thiết bị kỹ thuật nghiệp vụ và sử dụng kết quả thu được từ phương tiện, thiết bị kỹ thuật nghiệp vụ làm căn cứ để xác định vi phạm hành chính và xử phạt vi phạm hành chính trong lĩnh vực giao thông đường bộ"
123993,Thông tư 42/2017/TT-BQP,"sửa đổi, bổ sung một số điều của Thông tư số 17/2016/TT-BQP ngày 11 tháng 3 năm 2016 của Bộ trưởng Bộ Quốc phòng quy định chi tiết và hướng dẫn thực hiện công tác tuyển sinh vào các trường trong Quân đội"
123995,Thông tư 40/2017/TT-BQP,"Công bố danh mục cụ thể hàng hóa cấm xuất khẩu, cấm nhập khẩu thuộc diện quản lý chuyên ngành của Bộ Quốc phòng theo quy định tại Nghị định số 187/2013/NĐ-CP ngày 20/11/2013 của Chính phủ"
123977,Thông tư 37/2017/TT-BQP,"Hướng dẫn quản lý thu, chi bảo hiểm xã hội bắt buộc trong Bộ Quốc phòng"
118948,Thông tư 13/2017/TT-BTC,"Quy định quản lý thu, chi bằng tiền mặt qua hệ thống Kho bạc Nhà nước"
122437,Thông tư 15/2017/TT-BTC,Quy định quản lý và sử dụng kinh phí sự nghiệp thực hiện Chương trình mục tiêu quốc gia Giảm nghèo bền vững giai đoạn 2016-2020
123976,Thông tư 35/2017/TT-BQP,"Quy định tiêu chuẩn đủ điều kiện bay; tiêu chuẩn, thủ tục cấp giấy phép cho cơ sở thiết kế, sản xuất, sửa chữa, bảo dưỡng, thử nghiệm tàu bay, động cơ tàu bay, cánh quạt tàu bay và trang bị, thiết bị của tàu bay không người lái, phương tiện bay siêu nhẹ; khai thác tàu bay không người lái và phương tiện bay siêu nhẹ"
119842,Thông tư 12/2017/TT-BTC,"Hướng dẫn trình tự, thủ tục hỗ trợ vốn đầu tư thiết bị của dự án triển khai ứng dụng sáng chế bảo vệ môi trường"
122444,Thông tư 10/2017/TT-BTC,"Sửa đổi, bổ sung một số điều của Thông tư số 234/2012/TT-BTC  ngày 28 tháng 12 năm 2012 của Bộ trưởng Bộ Tài chính hướng dẫn quản lý giao dịch trái phiếu Chính phủ, trái phiếu được Chính phủ bảo lãnh và trái phiếu chính quyền địa phương"
120711,Thông tư 01/2017/TT-BXD,Hướng dẫn xác định và quản lý chi phí khảo sát xây dựng
118121,Thông tư 04/2017/TT-BGTVT,"Sửa đổi, bổ sung một số điều của Thông tư số 47/2015/TT-BGTVT ngày 14 tháng 9 năm 2015 của Bộ trưởng Bộ Giao thông vận tải quy định phạm vi, trách nhiệm của thuyền viên, người lái phương tiện và định biên an toàn tối thiểu trên phương tiện thủy nội địa"
122707,Thông tư 01/2017/TT-BKHCN,Quy định chi tiết một số điều của Nghị định số 54/2016/NĐ-CP ngày 14 tháng 6 năm 2016 của Chính phủ quy định cơ chế tự chủ của tổ chức khoa học và công nghệ công lập
133562,Thông tư 40/2016/TT-BCT.,BAN HÀNH HỆ THỐNG CHỈ TIÊU THỐNG KÊ NGÀNH CÔNG THƯƠNG
128118,Thông tư 47/2016/TT-BYT,"Quy định việc tổ chức khám bệnh, chữa bệnh đột quỵ trong các cơ sở khám bệnh, chữa bệnh"
117737,Thông tư 42/2016/TT-NHNN,Quy định xếp hạng quỹ tín dụng nhân dân
117459,Thông tư 43/2016/TT-BCT,Quy định về cam kết phát triển dự án và cơ chế xử lý các dự án nhà máy điện không thực hiện đúng tiến độ cam kết
133548,Thông tư 42/2016/TT-BCT,QUY ĐỊNH CHẾ ĐỘ BÁO CÁO THỐNG KÊ ÁP DỤNG ĐỐI VỚI CÁC ĐƠN VỊ HÀNH CHÍNH SỰ NGHIỆP THUỘC BỘ CÔNG THƯƠNG
120721,Thông tư 31/2016/TT-BXD,Quy định về phân hạng và công nhận hạng nhà chung cư
118452,Thông tư 30/2016/TT-BXD,Hướng dẫn hợp đồng thiết kế - cung cấp thiết bị công nghệ và thi công xây dựng công trình (EPC)
118061,Thông tư 48/2016/TT-BGTVT,Quy định về bảo trì công trình hàng không
133564,Thông tư 41/2016/TT-BCT.,"QUY ĐỊNH CHẾ ĐỘ BÁO CÁO THỐNG KÊ ÁP DỤNG ĐỐI VỚI SỞ CÔNG THƯƠNG CÁC TỈNH, THÀNH PHỐ TRỰC THUỘC TRUNG ƯƠNG"
118528,Thông tư 49/2016/TT-BGTVT,"Quy định về xây dựng, tổ chức và hoạt động của trạm thu giá dịch vụ sử dụng đường bộ"
118230,Thông tư 39/2016/TT-NHNN,"Quy định về hoạt động cho vay của tổ chức tín dụng, 
Chi nhánh ngân hàng nước ngoài đối với khách hàng"
117310,Thông tư 41/2016/TT-NHNN,"Quy định tỷ lệ an toàn vốn đối với ngân hàng, chi nhánh ngân hàng nước ngoài"
118856,Thông tư 349/2016/TT-BTC,"Quy định về thanh toán, quyết toán nguồn vốn đầu tư từ ngân sách nhà nước thực hiện các Chương trình mục tiêu quốc gia giai đoạn 2016-2020"
117907,Thông tư 46/2016/TT-BGTVT,Quy định cấp kỹ thuật đường thủy nội địa
118222,Thông tư 45/2016/TT-BLĐTBXH,"Hướng dẫn thực hiện quản lý lao động, tiền lương, thù lao, tiền thưởng đối với Quỹ đầu tư phát triển địa phương"
156020,Thông tư 51/2016/TT-BLĐTBXH,Ban hành Quy chuẩn kỹ thuật quốc gia về an toàn lao động đối với Cần trục
117542,Thông tư 43/2016/TT-BLĐTBXH,Hướng dẫn thực hiện chính sách hỗ trợ đào tạo nghề cho các đối tượng quy định tại Điều 14 Nghị định số 61/2015/NĐ-CP ngày 09 tháng 7 năm 2015 của Chính phủ về chính sách hỗ trợ tạo việc làm và Quỹ quốc gia về việc làm
116882,Thông tư 34/2016/TT-BCT,Quy định chi tiết hoạt động mua bán hàng hóa qua biên giới của thương nhân tại Quyết định số 52/2015/QĐ-TTg ngày 20 tháng 10 năm 2015 của Thủ tướng Chính phủ về việc quản lý hoạt động thương mại biên giới với các nước có chung biên giới
121765,Thông tư 49/2016/TT-BTNMT,"Quy định về công tác giám sát, kiểm tra, thẩm định và nghiệm thu  
công trình, sản phẩm trong lĩnh vực quản lý đất đai"
135402,Thông tư 36/2016/TT-BCT,"Quy định dán nhãn năng lượng cho các phương tiện, thiết bị sử dụng năng lượng thuộc phạm vi quản lý của Bộ Công Thương"
135507,Thông tư 37/2016/TT-BCT,"Sửa đổi, bổ sung một số điều của Thông tư số 50/2014/TT-BCT ngày 15 tháng 12 năm 2014 của Bộ trưởng Bộ Công Thương quy định về quản lý nhiệm vụ khoa học và công nghệ của Bộ Công Thương"
117905,Thông tư 38/2016/TT-BCT,Quy định định mức tiêu hao năng lượng trong ngành nhựa
123855,Thông tư 15/2016/TT-BVHTTDL,Thông tư ban hành Quy chế tổ chức và hoạt động của Hội đồng thẩm định kịch bản văn học đối với phim sử dụng ngân sách nhà nước.
127765,Thông tư 15/2016/TT- BVHTTDL,Thông tư ban hành Quy chế tổ chức và hoạt động của Hội đồng thẩm định kịch bản văn học đối với phim sử dụng ngân sách nhà nước.
127962,Thông tư 16/2016/TT-BVHTTDL,Thông tư hướng dẫn thực hiện Quyết định số 650/QĐ-TTg.
148156,Thông tư 43/2016/TT-BTTTT,Ban hành Danh mục sản phẩm nội dung thông tin số
118915,Thông tư 329/2016/TT-BTC,Hướng dẫn thực hiện một số điều của Nghị định số 119/2015/NĐ-CP ngày 13 tháng 11 năm 2015 của Chính phủ quy định bảo hiểm bắt buộc trong hoạt động đầu tư xây dựng
122728,Thông tư 45/2016/TT-BTNMT,"Quy định về đề án thăm dò khoáng sản, đóng cửa mỏ khoáng sản
và mẫu báo cáo kết quả hoạt động khoáng sản, mẫu văn bản trong hồ sơ cấp phép hoạt động khoáng sản, hồ sơ phê duyệt trữ lượng khoáng sản;
trình tự, thủ tục đóng cửa mỏ khoáng sản"
137486,Thông tư 39/2016/TT-BTTTT,Quy định về hợp đồng theo mẫu và điều kiện giao dịch chung trong lĩnh vực viễn thông
129452,Thông tư 45/2016/TT-BTTTT,Quy định quản lý nhiệm vụ khoa học và công nghệ cấp Bộ của Bộ Thông tin và Truyền thông
118132,Thông tư 36/2016/TT-BTTTT,"Quy định chi tiết về việc cấp phép hoạt động và chế độ báo cáo đối với loại hình báo nói, báo hình"
118137,Thông tư 47/2016/TT-BTTTT,"Quy định chi tiết về ưu tiên đầu tư mua sắm sản phẩm, dịch vụ công nghệ thông tin sản xuất trong nước sử dụng nguồn vốn ngân sách nhà nước"
131783,Thông tư 44/2016/TT-BTNMT(1),Quy định nội dung công tác giám sát thi công đề án thăm dò khoáng sản
122035,Thông tư 35/2016/TT-BNNPTNT,Hướng dẫn thực hiện tiêu chí huyện đạt chuẩn nông thôn mới giai đoạn 2016-2020
143382,Thông tư 324/2014/TT-BTC,Quy định hệ thống mục lục ngân sách nhà nước
125820,Thông tư 16/2016/TT-BKHĐT,"Hướng dẫn lập hồ sơ mời sơ tuyển, hồ sơ mời thầu lựa chọn nhà đầu tư thực hiện dự án đầu tư có sử dụng đất"
118451,Thông tư 28/2016/TT-BXD,"Sửa đổi, bổ sung một số quy định của Thông tư số 10/2015/TT-BXD 
ngày 30 tháng 12 năm 2015 của Bộ Xây dựng quy định việc đào tạo, bồi dưỡng 
kiến thức chuyên môn, nghiệp vụ quản lý vận hành nhà chung cư, Thông tư số 
11/2015/TT-BXD ngày 30 tháng 12 năm 2015 của Bộ Xây dựng quy định việc
 cấp chứng chỉ hành nghề môi giới bất động sản; hướng dẫn việc đào tạo, bồi
 dưỡng kiến thức hành nghề môi giới bất động sản, điều hành sàn giao dịch bất 
động sản, việc thành lập và tổ chức hoạt động của sàn giao dịch bất động sản
 và một số quy định của Quy chế quản lý, sử dụng nhà chung cư 
ban hành kèm theo Thông tư số 02/2016/TT-BXD 
ngày 15 tháng 02 năm 2016 của Bộ trưởng Bộ Xây dựng"
118321,Thông tư 27/2016/TT-BXD,"Quy định chi tiết một số điều của Nghị định số 117/2015/NĐ-CP ngày 12 tháng 11 năm 2015 của Chính phủ về xây dựng, quản lý và sử dụng hệ thống thông tin về nhà ở và thị trường bất động sản."
116355,Thông tư 30/2016/TT-BCT,Quy định về giám định tư pháp trong lĩnh vực công thương
127762,Thông tư 13/2016/TT- BVHTTDL,"Thông tư quy định quy chế mẫu hoạt động của Thư viện công cộng cấp tỉnh, huyện, xã."
127323,Thông tư 13/2016/TT-BVHTTDL,"Thông tư quy định quy chế mẫu hoạt động của Thư viện công cộng cấp tỉnh, huyện, xã."
116451,Thông tư 27/2016/TT-BCT,"Sửa đổi, bổ sung, bãi bỏ một số văn bản quy phạm pháp luật quy định về điều kiện đầu tư kinh doanh trong một số lĩnh vực thuộc phạm vi quản lý nhà nước của Bộ Công Thương"
116441,Thông tư 26/2016/TT-BCT,"Quy định nội dung lập, thẩm định và phê duyệt dự án đầu tư xây dựng, thiết kế xây dựng và dự toán xây dựng công trình mỏ khoáng sản"
116436,Thông tư 24/2016/TT-BCT,Quy định một số nội dung về rút ngắn thời gian tiếp cận điện năng
135461,Thông tư 25/2016/TT-BCT,Quy định hệ thống điện truyền tải
118085,Thông tư 314/2016/TT-BTC,Hướng dẫn một số điều tại Nghị định số 24/2016/NĐ-CP ngày 05 tháng 4 năm 2016 của Chính phủ quy định chế độ quản lý ngân quỹ nhà nước
118901,Thông tư 299/2016/TT-BTC,"Quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí thẩm định điều kiện kinh doanh để cấp Giấy phép sản xuất rượu, Giấy phép sản xuất thuốc lá"
118638,Thông tư 300/2016/TT-BTC,"Quy định sửa đổi, bổ sung hệ thống mục lục ngân sách nhà nước"
118095,Thông tư 309/2016/TT-BTC,"Sửa đổi, bổ sung Thông tư số 146/2013/TT-BTC ngày 22/10/2013 của Bộ Tài chính quy định chế độ quản lý tài chính, tài sản đối với các Cơ quan Việt Nam ở nước ngoài"
117408,Thông tư 35/2016/TT-BGTVT,Quy định mức giá tối đa dịch vụ sử dụng đường bộ các dự án đầu tư xây dựng đường bộ để kinh doanh do Bộ Giao thông vận tải quản lý
116450,Thông tư 34/2016/TT-BGTVT,"Quy định khung giá dịch vụ sử dụng phà thuộc tuyến quốc lộ được đầu tư bằng nguồn vốn ngân sách Nhà nước, do Trung ương quản lý"
122367,Thông tư 06/2016/TT-BNG,Hướng dẫn thực hiện Điều 15 tại Nghị định số 17/2014/NĐ-CP ngày 11 tháng 3 năm 2014 của Chính phủ về nội dung thanh tra chuyên ngành
119141,Thông tư 209/2016/TT-BTC,"Quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí thẩm định dự án đầu tư xây dựng, phí thẩm định thiết kế cơ sở"
118891,Thông tư 215/2016/TT-BTC,"Quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí cung cấp thông tin doanh nghiệp, lệ phí đăng ký doanh nghiệp"
118413,Thông tư 189/2016/TT-BTC,"Quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí, lệ phí trong hoạt động chuyên ngành hàng hải"
118412,Thông tư 188/2016/TT-BTC,"Quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí sát hạch lái xe; lệ phí cấp bằng, chứng chỉ hoạt động trên các phương tiện và lệ phí đăng ký, cấp biển xe máy chuyên dùng"
153827,Thông tư 182/2016/TT-BQP,hướng dẫn công khai thông tin tài chính của doanh nghiệp nhà nước thuộc Bộ Quốc phòng và doanh nghiệp có vốn góp của nhà nước do Bộ Quốc phòng làm chủ sở hữu
125743,Thông tư 32/2016/TT-BTNMT,"Quy định về xây dựng, ban hành văn bản quy phạm pháp luật thuộc phạm vi quản lý nhà nước của Bộ Taì nguyên và Môi trường"
118867,Thông tư 180/2016/TT-BTC,"Quy định cơ chể tài chính để đảm bảo hoạt động thường xuyên và chi đầu tư cơ sở vật chất của Quỹ Dịch vụ viễn thông công ích Việt Nam, Ban Quản lý Chương trình cung cấp địch vụ viễn thông công ích và chi cho hoạt động quản lý Chương trình viễn thông công ích"
122679,Thông tư 19/2016/TT-BKHCN,"Quy định quản lý Chương trình hỗ trợ phát triển doanh nghiệp khoa học và công nghệ và tổ chức khoa học và công nghệ công lập thực hiện cơ chế tự chủ, tự chịu trách nhiệm"
118382,Thông tư 172/2016/TT-BTC,"Quy định mức thu, chế độ thu, nộp lệ phí cấp giấy phép hoạt động xây dựng"
115589,Thông tư 26/2016/TT-BXD,Quy định chi tiết một số nội dung về quản lý chất lượng và bảo trì công trình xây dựng
117563,Thông tư 32/2016/TT-BLĐTBXH,"Hướng dẫn quản lý lao động, tiền lương, thù lao, tiền thưởng đối với Bảo hiểm tiền gửi Việt Nam"
117556,Thông tư 39/2016/TT-BLĐTBXH,"Hướng dẫn quy trình kiểm tra và giám sát, đánh giá thực hiện Chương trình mục tiêu quốc gia Giảm nghèo bền vững giai đoạn 2016-2020"
117560,Thông tư 34/2016/TT-BLĐTBXH,"Hướng dẫn quản lý lao động, tiền lương đối với Đài Truyền hình Việt Nam"
117554,Thông tư 40/2016/TT-BLĐTBXH,Hướng dẫn thi hành một số điều của Nghị định số 11/2016/NĐ-CP ngày 03/02/2016 của Chính phủ quy định chi tiết thi hành một số điều của Bộ luật Lao động về lao động nước ngoài làm việc tại Việt Nam
117509,Thông tư 32/2016/TT-BNNPTNT,Quy định về quyết toán dự án hoàn thành thuộc nguồn vốn nhà nước do Bộ Nông nghiệp và Phát triển nông thôn quản lý.
138845,Thông tư 162/2016/TT-BQP,"Quy định thực hiện một số điều của Nghị định số 71/2015/NĐ-CP ngày 03 tháng 9 năm 2015 của Chính phủ về quản lý hoạt động của người, phương tiện trong khu vực biên giới biển nước Cộng hòa xã hội chủ nghĩa Việt Nam"
125806,Thông tư 31/2016/TT-BTNMT,"Về bảo vệ môi trường cụm công nghiệp, khu kinh doanh, dịch vụ tập trung, làng nghề và cơ sở sản xuất, kinh doanh, dịch vụ"
135933,Thông tư 28/2016/TT-BTNMT,Quy định thời gian tập sự theo chức danh nghề nghiệp đối với viên chức chuyên ngành tài nguyên và môi trường
117506,Thông tư 31/2016/TT-BNNPTNT,"Quy định trình tự sử dụng vốn sự nghiệp có tính chất đầu tư; mua sắm tài sản, hàng hóa, dịch vụ nhằm duy trì hoạt động thường xuyên; xử lý tài sản nhà nước tại các cơ quan hành chính, đơn vị sự nghiệp công lập do Bộ Nông nghiệp và Phát triển nông thôn quản lý."
114590,Thông tư 28/2016/TT-NHNN,"Sửa đổi, bổ sung một số điều của Thông tư số 21/2014/TT-NHNN ngày 14 tháng 8 năm 2014 của Thống đốc Ngân hàng Nhà nước Việt Nam hướng dẫn về phạm vi hoạt động ngoại hối, điều kiện, trình tự, thủ tục chấp thuận hoạt động ngoại hối của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài"
117624,Thông tư 21/2016/TT-BTTTT,Quy định chi tiết một số nội dung về đầu tư theo hình thức đối tác công tư thuộc phạm vi quản lý của Bộ Thông tin và Truyền thông
116414,Thông tư 13/2016/TT-BKHĐT,"Quy định về chế độ báo cáo trực tuyến và quản lý vận hành
Hệ thống thông tin về giám sát, đánh giá đầu tư chương trình, 
dự án đầu tư sử dụng vốn nhà nước"
